product_id,product_line,product_name,cost,list_price
PROD009036,Office Supplies,Product_9036_F8XUV,459.17,619.88
PROD009037,Gardening,Product_9037_EFHGF,476.53,643.31
PROD009038,Electronics,Product_9038_2GQKY,58.7,76.97
PROD009039,Electronics,Product_9039_7RMYY,213.2,279.12
PROD009040,Electronics,Product_9040_5GLNE,280.29,377.94
PROD009041,Music,Product_9041_QKM5C,341.99,439.26
PROD009042,Gardening,Product_9042_T9SGT,416.99,562.94
PROD009043,Gardening,Product_9043_MLN1Y,185.56,225.87
PROD009044,Health & Fitness,Product_9044_6UW45,324.4,426.95
PROD009045,Cosmetics,Product_9045_7A6MV,299.69,390.02
PROD009046,Cosmetics,Product_9046_LPG7Z,74.26,92.25
PROD009047,Electronics,Product_9047_3JZHJ,162.98,220.02
PROD009048,Cosmetics,Product_9048_P8NXZ,426.23,544.67
PROD009049,Home & Kitchen,Product_9049_PIVCQ,145.29,195.09
PROD009050,Home & Kitchen,Product_9050_S4K8J,197.12,262.37
PROD009051,Pets,Product_9051_3Y0P4,79.16,100.15
PROD009052,Toys,Product_9052_UZRWA,217.81,265.45
PROD009053,Health & Fitness,Product_9053_BITWJ,341.89,452.22
PROD009054,Automotive,Product_9054_3ZV4O,458.98,611.77
PROD009055,Health & Fitness,Product_9055_WF6OJ,437.58,576.35
PROD009056,Toys,Product_9056_QJVSZ,355.69,450.14
PROD009057,Gardening,Product_9057_B4FSW,349.95,472.44
PROD009058,Toys,Product_9058_L7ZU5,143.7,187.1
PROD009059,Toys,Product_9059_PLZC3,454.61,556.61
PROD009060,Electronics,Product_9060_IDPPX,219.75,296.67
PROD009061,Snacks & Chocolates,Product_9061_3N365,393.68,500.15
PROD009062,Cosmetics,Product_9062_X79LG,130.79,174.64
PROD009063,Snacks & Chocolates,Product_9063_B611G,270.87,342.01
PROD009064,Toys,Product_9064_RONHT,419.32,546.64
PROD009065,Snacks & Chocolates,Product_9065_O27EW,390,487.34
PROD009066,Home & Kitchen,Product_9066_9EVW1,433.5,563.31
PROD009067,Health & Fitness,Product_9067_YBOVS,342.55,434.12
PROD009068,Grocery,Product_9068_SUV5J,300.46,388.05
PROD009069,Electronics,Product_9069_2PRC2,127.69,163.26
PROD009070,Toys,Product_9070_RVUHG,141.1,190.48
PROD009071,Health & Fitness,Product_9071_9JR0E,297.68,401.87
PROD009072,Home & Kitchen,Product_9072_NV04C,161.14,205.7
PROD009073,Cosmetics,Product_9073_LE17X,365.55,493.49
PROD009074,Toys,Product_9074_9KS9O,435.81,588.35
PROD009075,Automotive,Product_9075_5GUEW,150.54,187.56
PROD009076,Jewelry,Product_9076_BUPL7,447.97,580.58
PROD009077,Clothing,Product_9077_YWGPT,277.28,355.96
PROD009078,Home & Kitchen,Product_9078_485KV,308.53,416.52
PROD009079,Office Supplies,Product_9079_D8TW7,74.51,98
PROD009080,Health & Fitness,Product_9080_7AT1C,338.72,457.27
PROD009081,Toys,Product_9081_BZXE0,377.75,506.42
PROD009082,Gardening,Product_9082_WRGZK,258.92,348.77
PROD009083,Toys,Product_9083_L87EQ,283.18,368.8
PROD009084,Toys,Product_9084_704JC,341.76,454.02
PROD009085,Home & Kitchen,Product_9085_QVVX5,106.87,141.49
PROD009086,Clothing,Product_9086_0EQUY,412.35,548.32
PROD009087,Home & Kitchen,Product_9087_UMXLH,313.54,380.46
PROD009088,Gardening,Product_9088_1EAXO,439.9,593.87
PROD009089,Electronics,Product_9089_2RYUW,485.44,646.33
PROD009090,Toys,Product_9090_RAR2F,386.12,500.38
PROD009091,Office Supplies,Product_9091_2UNK9,158.24,213.44
PROD009092,Automotive,Product_9092_718BR,414.91,538.66
PROD009093,Automotive,Product_9093_F4YXH,472.95,638.49
PROD009094,Cosmetics,Product_9094_M5ZIZ,319.09,407.43
PROD009095,Toys,Product_9095_SIFFS,417.42,563.52
PROD009096,Cosmetics,Product_9096_ZELFD,485.77,638.72
PROD009097,Toys,Product_9097_TH8G3,481.38,649.86
PROD009098,Grocery,Product_9098_K7JWU,414.17,559.13
PROD009099,Office Supplies,Product_9099_7DTLU,244.89,314.34
PROD009100,Gardening,Product_9100_LF19S,358.1,423.68
PROD009101,Pets,Product_9101_EGYXZ,102.39,120.13
PROD009102,Cosmetics,Product_9102_VWM4R,399.59,498.2
PROD009103,Toys,Product_9103_NTDHD,236.71,293.44
PROD009104,Pets,Product_9104_K91DD,392.27,503.23
PROD009105,Health & Fitness,Product_9105_MLXI9,286.39,386.63
PROD009106,Office Supplies,Product_9106_CG00F,213.21,275.18
PROD009107,Health & Fitness,Product_9107_3GQSQ,486.49,643.93
PROD009108,Toys,Product_9108_4WYN5,183.19,246.01
PROD009109,Toys,Product_9109_YSN8N,289.42,387.07
PROD009110,Office Supplies,Product_9110_TEDHW,290.86,361.91
PROD009111,Electronics,Product_9111_J0TCL,494.49,621.45
PROD009112,Toys,Product_9112_CSDZJ,159.41,201.75
PROD009113,Automotive,Product_9113_4V67T,406.27,512.68
PROD009114,Clothing,Product_9114_PGPH7,429.71,506.85
PROD009115,Gardening,Product_9115_1M418,183.87,241.05
PROD009116,Automotive,Product_9116_49NBD,103.51,130.97
PROD009117,Toys,Product_9117_AUSL7,111.53,144.01
PROD009118,Toys,Product_9118_NXJZU,50.33,66.28
PROD009119,Cosmetics,Product_9119_ARBW0,135.47,161.62
PROD009120,Toys,Product_9120_CMX5Q,124.74,158.74
PROD009121,Health & Fitness,Product_9121_H8ZT9,137.81,174.19
PROD009122,Electronics,Product_9122_7UHG6,393.21,512.07
PROD009123,Office Supplies,Product_9123_XHBGW,418.7,549.17
PROD009124,Automotive,Product_9124_R5BCC,334.53,451.61
PROD009125,Toys,Product_9125_J6OK0,342.22,461.99
PROD009126,Health & Fitness,Product_9126_W41CS,426.8,544.77
PROD009127,Health & Fitness,Product_9127_UMB9G,251.94,324.23
PROD009128,Health & Fitness,Product_9128_F6W1P,249.18,321.67
PROD009129,Health & Fitness,Product_9129_JY454,251.76,337.8
PROD009130,Automotive,Product_9130_I3GI8,208.08,280.91
PROD009131,Automotive,Product_9131_DWRZF,333.57,443.27
PROD009132,Cosmetics,Product_9132_UK4BG,295.96,388.54
PROD009133,Home & Kitchen,Product_9133_DHF76,449.92,553.36
PROD009134,Cosmetics,Product_9134_X32LE,61.07,79.3
PROD009135,Home & Kitchen,Product_9135_SAY6Z,430.08,579.86
PROD009136,Home & Kitchen,Product_9136_UVO3C,58.91,76.57
PROD009137,Office Supplies,Product_9137_9L7BP,208.67,270.91
PROD009138,Toys,Product_9138_BZG9A,467.1,575.55
PROD009139,Toys,Product_9139_CZMOO,338.34,456.76
PROD009140,Health & Fitness,Product_9140_FAICG,67.34,83.27
PROD009141,Music,Product_9141_ZSYHA,382.18,515.94
PROD009142,Toys,Product_9142_F5S5U,237.32,311.5
PROD009143,Toys,Product_9143_WYD8V,292.24,394.53
PROD009144,Health & Fitness,Product_9144_8ITC0,346.15,464.78
PROD009145,Office Supplies,Product_9145_7GZ3L,456.7,616.34
PROD009146,Gardening,Product_9146_AGD4D,328.13,424.43
PROD009147,Gardening,Product_9147_O8RTS,325.65,423.83
PROD009148,Home & Kitchen,Product_9148_EHC6H,342.99,443.8
PROD009149,Clothing,Product_9149_Z23QE,367.03,463.78
PROD009150,Clothing,Product_9150_1TER7,318.42,418.08
PROD009151,Clothing,Product_9151_GG4I1,186.69,234.14
PROD009152,Gardening,Product_9152_BTW31,129.9,165.55
PROD009153,Home & Kitchen,Product_9153_BBJOK,412.82,525.59
PROD009154,Home & Kitchen,Product_9154_6L2A5,148,189.04
PROD009155,Clothing,Product_9155_6C05K,370.79,469.45
PROD009156,Electronics,Product_9156_HDR1M,228.97,280.8
PROD009157,Electronics,Product_9157_YHWVW,389.22,487.49
PROD009158,Gardening,Product_9158_TLNMO,126.08,167.01
PROD009159,Automotive,Product_9159_2JHUQ,498.67,640.57
PROD009160,Sneakers,Product_9160_K93KV,386.54,498.69
PROD009161,Health & Fitness,Product_9161_UO8XA,283.47,382.68
PROD009162,Health & Fitness,Product_9162_7LD70,341.92,461.6
PROD009163,Home & Kitchen,Product_9163_D2VRT,77.34,104.41
PROD009164,Toys,Product_9164_A9Q6B,189.83,256.26
PROD009165,Toys,Product_9165_HVSDI,490.36,656.99
PROD009166,Toys,Product_9166_3H892,444.21,599.68
PROD009167,Toys,Product_9167_7Y08F,424.28,572.78
PROD009168,Sneakers,Product_9168_G5GOF,72.77,98.24
PROD009169,Office Supplies,Product_9169_DWK95,258.81,323.76
PROD009170,Gardening,Product_9170_DRSSC,72.49,93.83
PROD009171,Travel,Product_9171_YIN2N,312.33,409.4
PROD009172,Sneakers,Product_9172_X5PMH,312.11,386.04
PROD009173,Office Supplies,Product_9173_E0SB0,329.72,403.56
PROD009174,Gardening,Product_9174_L231I,496.97,654.6
PROD009175,Gardening,Product_9175_D02KI,480.72,556.27
PROD009176,Home & Kitchen,Product_9176_VH1PD,211.98,266.89
PROD009177,Toys,Product_9177_HXS04,447.39,592.83
PROD009178,Office Supplies,Product_9178_P4BFI,269.74,358.16
PROD009179,Toys,Product_9179_62XMF,437.8,567.09
PROD009180,Automotive,Product_9180_ZD88E,365.12,473.36
PROD009181,Office Supplies,Product_9181_TKUWP,438.6,559.25
PROD009182,Health & Fitness,Product_9182_72VMF,448.61,557.25
PROD009183,Toys,Product_9183_0T94Z,308.67,407.26
PROD009184,Cosmetics,Product_9184_C4MMS,364.52,472.24
PROD009185,Office Supplies,Product_9185_ZRO42,252.96,316.53
PROD009186,Home & Kitchen,Product_9186_FQMTO,312.55,403
PROD009187,Cosmetics,Product_9187_EBZAS,145.03,195.79
PROD009188,Toys,Product_9188_SMOXJ,151.33,185.13
PROD009189,Gardening,Product_9189_XS47T,175.96,229.36
PROD009190,Toys,Product_9190_TMMVU,110.02,137.29
PROD009191,Music,Product_9191_NCBCX,485.57,626.05
PROD009192,Office Supplies,Product_9192_ZGYA6,170.48,205.43
PROD009193,Home & Kitchen,Product_9193_FO92D,280.6,344.59
PROD009194,Health & Fitness,Product_9194_ST67L,227.21,278.09
PROD009195,Sneakers,Product_9195_OHWAI,365.19,493.01
PROD009196,Snacks & Chocolates,Product_9196_GSVVR,53.17,70
PROD009197,Automotive,Product_9197_YSPUJ,334.89,421.56
PROD009198,Music,Product_9198_D80SE,314.61,396.7
PROD009199,Gardening,Product_9199_JXUUN,384.19,441.82
PROD009200,Home & Kitchen,Product_9200_OVFV6,80.68,107.88
PROD009201,Home & Kitchen,Product_9201_93UEK,195.33,259.12
PROD009202,Toys,Product_9202_IA47W,362.7,470.88
PROD009203,Automotive,Product_9203_T5053,276.04,372.66
PROD009204,Electronics,Product_9204_JWQ2L,244.11,307.85
PROD009205,Travel,Product_9205_KI0XS,96.89,118.74
PROD009206,Office Supplies,Product_9206_G6OSL,431.1,581.99
PROD009207,Health & Fitness,Product_9207_DH4CQ,448.76,572.51
PROD009208,Pets,Product_9208_8J9MX,274.44,336.76
PROD009209,Health & Fitness,Product_9209_W2T85,429.92,559.17
PROD009210,Toys,Product_9210_N9SCF,327.51,429.06
PROD009211,Cosmetics,Product_9211_FHHIQ,270.39,351.15
PROD009212,Home & Kitchen,Product_9212_W7RNN,282.57,381.46
PROD009213,Office Supplies,Product_9213_O7IXI,291.97,394.16
PROD009214,Cosmetics,Product_9214_OS9WD,297.61,379.89
PROD009215,Toys,Product_9215_4RBZJ,355.98,478.48
PROD009216,Health & Fitness,Product_9216_X8LDC,497.47,638.13
PROD009217,Sneakers,Product_9217_CSYLY,106,143.09
PROD009218,Home & Kitchen,Product_9218_DT7Y9,247.71,306.24
PROD009219,Cosmetics,Product_9219_SA8F7,467.34,610.85
PROD009220,Toys,Product_9220_J7LQ0,209.23,278.55
PROD009221,Snacks & Chocolates,Product_9221_ZCI6V,470.42,626.9
PROD009222,Toys,Product_9222_599EO,337.01,431.32
PROD009223,Toys,Product_9223_EAD79,213.19,275.92
PROD009224,Toys,Product_9224_73CMK,312.34,414.49
PROD009225,Cosmetics,Product_9225_UU6HT,78.74,103.02
PROD009226,Music,Product_9226_5JRIV,184.09,240.32
PROD009227,Cosmetics,Product_9227_TLAEI,359.45,459.45
PROD009228,Health & Fitness,Product_9228_1DX0F,297.86,373.66
PROD009229,Electronics,Product_9229_TSVL9,398.24,537.62
PROD009230,Clothing,Product_9230_C04DY,386.52,483.4
PROD009231,Home & Kitchen,Product_9231_FK65J,466.56,629.85
PROD009232,Toys,Product_9232_6GODQ,439.66,593.54
PROD009233,Electronics,Product_9233_QC7JX,429.64,576.46
PROD009234,Clothing,Product_9234_NPKOZ,447.66,573.71
PROD009235,Toys,Product_9235_JNKMJ,159.95,195.37
PROD009236,Toys,Product_9236_UJTAV,367.45,489.4
PROD009237,Electronics,Product_9237_QH8C3,53.36,66.1
PROD009238,Home & Kitchen,Product_9238_IRCVS,172.33,218.43
PROD009239,Gardening,Product_9239_BE0CL,295.75,340.78
PROD009240,Home & Kitchen,Product_9240_6MHKE,370.96,473.74
PROD009241,Cosmetics,Product_9241_UNE3T,443.2,556.27
PROD009242,Automotive,Product_9242_Q08LZ,355.44,449.03
PROD009243,Toys,Product_9243_03SNS,453.92,593.6
PROD009244,Toys,Product_9244_EEL7D,496.14,570.56
PROD009245,Gardening,Product_9245_AI5B3,336.33,454.05
PROD009246,Home & Kitchen,Product_9246_LWCFX,149.41,198.25
PROD009247,Clothing,Product_9247_W7YPD,177.84,240.08
PROD009248,Clothing,Product_9248_OGUJY,231.96,295.39
PROD009249,Home & Kitchen,Product_9249_FU0QM,60.1,81.14
PROD009250,Clothing,Product_9250_MFZRS,130.02,175.53
PROD009251,Clothing,Product_9251_GBH41,276.71,354.74
PROD009252,Automotive,Product_9252_JIPY1,261.34,352.81
PROD009253,Toys,Product_9253_D565U,274.3,346.17
PROD009254,Health & Fitness,Product_9254_XXVGT,462.66,597.51
PROD009255,Toys,Product_9255_6A3ZV,55.5,71.94
PROD009256,Snacks & Chocolates,Product_9256_31M05,193.59,247.64
PROD009257,Clothing,Product_9257_TN4BH,298.36,361.93
PROD009258,Automotive,Product_9258_93AHT,89.61,109.07
PROD009259,Sneakers,Product_9259_LAJA3,111.89,144
PROD009260,Home & Kitchen,Product_9260_CO1KI,95.29,128.64
PROD009261,Health & Fitness,Product_9261_ZMY88,354.74,460.32
PROD009262,Office Supplies,Product_9262_3IWOR,350.71,444.11
PROD009263,Toys,Product_9263_FXDSH,359,482.51
PROD009264,Home & Kitchen,Product_9264_8K3HJ,229.34,305.21
PROD009265,Gardening,Product_9265_U4MWJ,159.66,210.18
PROD009266,Toys,Product_9266_MXVCH,200.26,253.2
PROD009267,Toys,Product_9267_17NXU,447.45,583.29
PROD009268,Gardening,Product_9268_9T6F3,169.56,199.29
PROD009269,Health & Fitness,Product_9269_1XZ7S,162.67,219.6
PROD009270,Electronics,Product_9270_BTBXW,493.26,657.14
PROD009271,Automotive,Product_9271_9YAUV,290.66,370.36
PROD009272,Automotive,Product_9272_CBBJS,444.67,581.41
PROD009273,Automotive,Product_9273_7WV0B,469.05,603.89
PROD009274,Automotive,Product_9274_MM95W,329.24,430.05
PROD009275,Office Supplies,Product_9275_N72AM,55.83,75.37
PROD009276,Travel,Product_9276_5IP8N,374.91,506.13
PROD009277,Jewelry,Product_9277_994EU,303.38,408.97
PROD009278,Gardening,Product_9278_7T0WI,101.99,137.52
PROD009279,Office Supplies,Product_9279_FLSG7,454.27,613.26
PROD009280,Home & Kitchen,Product_9280_4YBTF,204.3,275.8
PROD009281,Electronics,Product_9281_4YHMI,463.66,620.6
PROD009282,Cosmetics,Product_9282_GGF2W,478.48,645.95
PROD009283,Gardening,Product_9283_7F8DV,462.24,601.59
PROD009284,Automotive,Product_9284_QO1C3,477.76,596.41
PROD009285,Toys,Product_9285_5RX6J,492.86,651.74
PROD009286,Home & Kitchen,Product_9286_9SZ24,296.72,383.98
PROD009287,Electronics,Product_9287_GPU8M,91.44,114.57
PROD009288,Toys,Product_9288_IVD0M,483.39,632.4
PROD009289,Home & Kitchen,Product_9289_DDLG5,62.51,77.02
PROD009290,Health & Fitness,Product_9290_RNOV9,270.87,347.48
PROD009291,Electronics,Product_9291_00K6C,231.62,312.68
PROD009292,Health & Fitness,Product_9292_JY7II,86.28,112.29
PROD009293,Toys,Product_9293_ZYVNC,173.33,231.06
PROD009294,Health & Fitness,Product_9294_7Q2HP,306.03,407.19
PROD009295,Automotive,Product_9295_JL2OP,363.23,471.27
PROD009296,Home & Kitchen,Product_9296_960EY,250.46,335.8
PROD009297,Gardening,Product_9297_P8XPV,357.39,465.95
PROD009298,Health & Fitness,Product_9298_45148,172.42,214.24
PROD009299,Toys,Product_9299_D6MFG,80.27,103.97
PROD009300,Toys,Product_9300_KVAJ0,159.67,215.55
PROD009301,Electronics,Product_9301_19SIW,270.67,341.17
PROD009302,Pets,Product_9302_POGQ7,133.06,179.64
PROD009303,Toys,Product_9303_AKIIO,290.29,343.65
PROD009304,Health & Fitness,Product_9304_HZPH3,313.69,385.97
PROD009305,Home & Kitchen,Product_9305_0WW2J,116.62,146.45
PROD009306,Office Supplies,Product_9306_UY19P,331.7,410.07
PROD009307,Toys,Product_9307_JZYND,320.69,432.93
PROD009308,Electronics,Product_9308_ZGJIO,125.8,153.92
PROD009309,Snacks & Chocolates,Product_9309_J7WJF,147.82,186.39
PROD009310,Gardening,Product_9310_YSA1T,223.23,299.15
PROD009311,Toys,Product_9311_G92WH,104.85,137.98
PROD009312,Toys,Product_9312_ML7PA,154.66,200.8
PROD009313,Health & Fitness,Product_9313_8W9IF,195.15,252.02
PROD009314,Toys,Product_9314_D0CE5,337.33,451.21
PROD009315,Health & Fitness,Product_9315_4B6Z1,460.54,571.47
PROD009316,Electronics,Product_9316_F1QKA,388.22,488.07
PROD009317,Toys,Product_9317_IPZT3,131.57,174.4
PROD009318,Grocery,Product_9318_H8MIS,71.3,89.88
PROD009319,Clothing,Product_9319_FXYPO,258.9,337.99
PROD009320,Cosmetics,Product_9320_RKSUU,202.48,260.03
PROD009321,Toys,Product_9321_9TKCD,396.24,502.37
PROD009322,Automotive,Product_9322_EOXM5,397.66,515.55
PROD009323,Gardening,Product_9323_ITQ74,142.2,170
PROD009324,Toys,Product_9324_FAIZA,494.98,655.23
PROD009325,Home & Kitchen,Product_9325_984JG,249.82,330.22
PROD009326,Grocery,Product_9326_VSD93,76.17,102.83
PROD009327,Toys,Product_9327_6IT0L,67.89,85.12
PROD009328,Gardening,Product_9328_79WSX,102.4,138.25
PROD009329,Toys,Product_9329_Z7L3F,336,421.98
PROD009330,Gardening,Product_9330_KDX7H,255.64,343.17
PROD009331,Home & Kitchen,Product_9331_6KRZ7,101.82,125.81
PROD009332,Health & Fitness,Product_9332_5EPX7,124.06,156.39
PROD009333,Jewelry,Product_9333_QBP6J,260.76,329.72
PROD009334,Electronics,Product_9334_9S5YS,426.2,556.79
PROD009335,Home & Kitchen,Product_9335_555TS,491.49,647.98
PROD009336,Gardening,Product_9336_7JAAJ,467.51,570.96
PROD009337,Gardening,Product_9337_SPIAT,364.54,478.36
PROD009338,Home & Kitchen,Product_9338_3BT9P,398.82,520.77
PROD009339,Gardening,Product_9339_KQY0W,450.79,593.95
PROD009340,Toys,Product_9340_QMAUF,262.36,345.96
PROD009341,Automotive,Product_9341_RZUZD,420.52,567.7
PROD009342,Gardening,Product_9342_5S703,274.25,347.97
PROD009343,Health & Fitness,Product_9343_GHJKB,335.75,453.26
PROD009344,Home & Kitchen,Product_9344_KZBC9,199.17,263.9
PROD009345,Clothing,Product_9345_LQBPO,295.31,379.1
PROD009346,Automotive,Product_9346_OF4FW,105.69,134.63
PROD009347,Automotive,Product_9347_S112U,476.76,637.04
PROD009348,Gardening,Product_9348_EG4JQ,418.87,526.21
PROD009349,Gardening,Product_9349_AHFEQ,404.21,536.68
PROD009350,Toys,Product_9350_AKPQQ,251.86,321.03
PROD009351,Gardening,Product_9351_WSHZC,362.15,484.66
PROD009352,Home & Kitchen,Product_9352_LH4OH,111.4,141.09
PROD009353,Home & Kitchen,Product_9353_RH4RB,318.7,411.6
PROD009354,Jewelry,Product_9354_L1RUQ,191.2,244.21
PROD009355,Home & Kitchen,Product_9355_R6UYF,371.08,500.96
PROD009356,Electronics,Product_9356_C4GEZ,55.94,75.52
PROD009357,Toys,Product_9357_9WKQY,54.24,69.34
PROD009358,Health & Fitness,Product_9358_LBKKH,172.56,227.22
PROD009359,Jewelry,Product_9359_VHCDQ,357.3,465.24
PROD009360,Clothing,Product_9360_MIVTM,85.13,108.43
PROD009361,Sneakers,Product_9361_VWBEX,446.36,559.8
PROD009362,Clothing,Product_9362_30O13,378.77,472.4
PROD009363,Toys,Product_9363_O2KE6,139.75,176.48
PROD009364,Health & Fitness,Product_9364_A3AH0,483.29,618.92
PROD009365,Automotive,Product_9365_NHM3T,161.44,207.82
PROD009366,Jewelry,Product_9366_V4VEY,281,339.52
PROD009367,Music,Product_9367_RMGTD,167.33,225.79
PROD009368,Electronics,Product_9368_EBZWM,86.09,116.22
PROD009369,Cosmetics,Product_9369_PS5UF,459.81,620.74
PROD009370,Automotive,Product_9370_5AUJQ,188.32,231.79
PROD009371,Office Supplies,Product_9371_XCJC1,439.8,567.8
PROD009372,Grocery,Product_9372_GYEAD,476.46,643.22
PROD009373,Electronics,Product_9373_FL3F7,343.27,411.28
PROD009374,Toys,Product_9374_VG8AY,350.73,435.86
PROD009375,Health & Fitness,Product_9375_VBHJV,227.21,304.47
PROD009376,Sneakers,Product_9376_5J6MA,221.41,284.25
PROD009377,Sneakers,Product_9377_5D2TM,116.77,150.87
PROD009378,Cosmetics,Product_9378_T0Z7Q,203.73,257.65
PROD009379,Cosmetics,Product_9379_LC6TH,484.02,636.54
PROD009380,Sneakers,Product_9380_G1WUL,208.82,273.24
PROD009381,Toys,Product_9381_GX3SJ,499.62,622.18
PROD009382,Clothing,Product_9382_GG5OR,345.91,431.82
PROD009383,Automotive,Product_9383_D99BH,97.09,131.08
PROD009384,Clothing,Product_9384_81O1C,291.55,345.44
PROD009385,Home & Kitchen,Product_9385_MJDSV,434.06,573.52
PROD009386,Health & Fitness,Product_9386_HB6O0,93.83,122.78
PROD009387,Electronics,Product_9387_MFGU6,350.18,472.74
PROD009388,Automotive,Product_9388_KVP50,368.41,470.85
PROD009389,Electronics,Product_9389_OREJT,345.65,438.84
PROD009390,Automotive,Product_9390_MLBY9,472.69,638.13
PROD009391,Home & Kitchen,Product_9391_YYIXN,295.37,373.22
PROD009392,Toys,Product_9392_JWHJ8,486.86,604.5
PROD009393,Toys,Product_9393_K06W2,173.17,232.99
PROD009394,Home & Kitchen,Product_9394_VZRNS,256.04,343.75
PROD009395,Cosmetics,Product_9395_IM6OZ,463.8,616.85
PROD009396,Home & Kitchen,Product_9396_QC9ED,65.73,82.7
PROD009397,Toys,Product_9397_AXYIC,293.35,396.03
PROD009398,Electronics,Product_9398_HGM0K,425.8,556.28
PROD009399,Automotive,Product_9399_I3217,146.64,191.52
PROD009400,Automotive,Product_9400_RTEXY,350.4,473.04
PROD009401,Music,Product_9401_AJ50C,200.56,248.26
PROD009402,Automotive,Product_9402_YX9MH,305.05,408.59
PROD009403,Toys,Product_9403_N5PD8,348.36,470.29
PROD009404,Health & Fitness,Product_9404_605WR,443.49,551.12
PROD009405,Office Supplies,Product_9405_3VMGI,158.26,208.55
PROD009406,Gardening,Product_9406_I8GYN,347.43,438.98
PROD009407,Clothing,Product_9407_VK62P,453.06,601.47
PROD009408,Gardening,Product_9408_UGK18,97.61,129.04
PROD009409,Health & Fitness,Product_9409_MA2MY,471.84,631.09
PROD009410,Gardening,Product_9410_LYMUC,437.25,552.33
PROD009411,Gardening,Product_9411_VGC4E,266.41,350.66
